tweet id;username;text;text_no_sw
1,09723E+18;goescarlos;"@grisagregorio @P_droMenezes Diz aí o que está errado cara: Marighella não defendia execução de civis como estratégia política; não defendia a implantação de uma tirania autoritária no Brasil? Essas foram as duas coisas que eu afirmei. Lavrada de lado, diz oq está errado?";['grisagregorio', 'pdromenezes', 'diz', 'aí', 'errado', 'cara', 'marighella', 'defendia', 'execução', 'civis', 'estratégia', 'política', 'defendia', 'implantação', 'tirania', 'autoritária', 'brasil', 'duas', 'coisas', 'afirmei', 'lavrada', 'lado', 'diz', 'oq', 'errado']
1,46074E+18;maraluquet;Quem foi Carlos Marighella? – Canal MyNews https://t.co/kUMagmeqQy;['carlos', 'marighella', 'canal', 'mynews', '']
1,48239E+18;laurojardim;'Turma da Mônica' supera bilheteria de 'Marighella' na segunda semana em cartaz. https://t.co/cKFwcm4tDp https://t.co/oxHtVNBPG9;['turma', 'mônica', 'supera', 'bilheteria', 'marighella', 'segunda', 'semana', 'cartaz', '']
1,47408E+18;laurojardim;Maior bilheteria nacional em 2021, 'Marighella' teve 16 vezes menos espectadores do que 'Homem-Aranha'. https://t.co/kTViFBS2p1 https://t.co/PvtE8QCMfz;['maior', 'bilheteria', 'nacional', '2021', 'marighella', '16', 'vezes', 'menos', 'espectadores', 'homemaranha', '']
1,46792E+18;laurojardim;"Público nos cinemas recua no fim de semana; ‘Marighella’ deixa lista dos 10 filmes mais assistidos | Lauro Jardim - O Globo https://t.co/XMTfGMKlyV";['público', 'cinemas', 'recua', 'fim', 'semana', 'marighella', 'deixa', 'lista', '10', 'filmes', 'assistidos', 'lauro', 'jardim', 'globo', '']
1,46791E+18;laurojardim;"Público nos cinemas recua no fim de semana; ‘Marighella’ deixa lista dos 10 filmes mais assistidos. https://t.co/IVe4WjaK5C https://t.co/fHxxRcRUWf";['público', 'cinemas', 'recua', 'fim', 'semana', 'marighella', 'deixa', 'lista', '10', 'filmes', 'assistidos', '']
1,46537E+18;laurojardim;Bilheteria de 'Marighella' fica em 7º lugar no quarto fim de semana em cartaz. https://t.co/HJuPYBBKtz https://t.co/em7MsJLV9D;['bilheteria', 'marighella', 'fica', '7º', 'lugar', 'quarto', 'fim', 'semana', 'cartaz', '']
1,46282E+18;laurojardim;Público de 'Marighella' cai no terceiro fim de semana em cartaz. https://t.co/HIFWMSeQbc https://t.co/ejx0GQRoPK;['público', 'marighella', 'cai', 'terceiro', 'fim', 'semana', 'cartaz', '']
1,46069E+18;laurojardim;Após uma semana, 'Marighella' se mantém como quarta maior bilheteria no feriadão. https://t.co/bHQIJ0sXwX https://t.co/6cI6dd7JRJ;['após', 'semana', 'marighella', 'mantém', 'quarta', 'maior', 'bilheteria', 'feriadão', '']
1,45773E+18;laurojardim;'Eternos', da Marvel, bate 'Marighella', que é apenas a quarta maior bilheteria do fim de semana. https://t.co/d77ZK6DiGl https://t.co/g2CExVjNCh;['eternos', 'marvel', 'bate', 'marighella', 'apenas', 'quarta', 'maior', 'bilheteria', 'fim', 'semana', '']
1,39691E+18;laurojardim;Sérgio Camargo excluirá obras sobre Marighella do acervo da Fundação Palmares. https://t.co/6NFEAl3UUF https://t.co/Pie5frlpsz;['sérgio', 'camargo', 'excluirá', 'obras', 'sobre', 'marighella', 'acervo', 'fundação', 'palmares', '']
1,22646E+18;laurojardim;'Marighella' deve virar série. https://t.co/GsCnwiGQwr https://t.co/9ehHiWvFY0;['marighella', 'deve', 'virar', 'série', '']
1,4597E+18;dorakramer;Gostaram de Marighella? Digamos que pois é.;['gostaram', 'marighella', 'digamos', 'pois']
1,46074E+18;maraluquet;Quem foi Carlos Marighella? – Canal MyNews https://t.co/kUMagmeqQy;['carlos', 'marighella', 'canal', 'mynews', '']
