tweet id;username;text;text_no_sw
1,2802E+18;danielpmerj;@danielPMERJ's account has been withheld in Brazil in response to a legal demand. Learn more.;['danielpmerjs', 'account', 'has', 'been', 'withheld', 'in', 'brazil', 'in', 'response', 'to', 'legal', 'demand', 'learn', 'more']
1,26332E+18;danielpmerj;@danielPMERJ's account has been withheld in Brazil in response to a legal demand. Learn more.;['danielpmerjs', 'account', 'has', 'been', 'withheld', 'in', 'brazil', 'in', 'response', 'to', 'legal', 'demand', 'learn', 'more']
1,24976E+18;danielpmerj;@danielPMERJ's account has been withheld in Brazil in response to a legal demand. Learn more.;['danielpmerjs', 'account', 'has', 'been', 'withheld', 'in', 'brazil', 'in', 'response', 'to', 'legal', 'demand', 'learn', 'more']
1,21923E+18;danielpmerj;@danielPMERJ's account has been withheld in Brazil in response to a legal demand. Learn more.;['danielpmerjs', 'account', 'has', 'been', 'withheld', 'in', 'brazil', 'in', 'response', 'to', 'legal', 'demand', 'learn', 'more']
1,21669E+18;danielpmerj;@danielPMERJ's account has been withheld in Brazil in response to a legal demand. Learn more.;['danielpmerjs', 'account', 'has', 'been', 'withheld', 'in', 'brazil', 'in', 'response', 'to', 'legal', 'demand', 'learn', 'more']
1,18711E+18;danielpmerj;@danielPMERJ's account has been withheld in Brazil in response to a legal demand. Learn more.;['danielpmerjs', 'account', 'has', 'been', 'withheld', 'in', 'brazil', 'in', 'response', 'to', 'legal', 'demand', 'learn', 'more']
1,17759E+18;danielpmerj;@danielPMERJ's account has been withheld in Brazil in response to a legal demand. Learn more.;['danielpmerjs', 'account', 'has', 'been', 'withheld', 'in', 'brazil', 'in', 'response', 'to', 'legal', 'demand', 'learn', 'more']
1,17729E+18;danielpmerj;@danielPMERJ's account has been withheld in Brazil in response to a legal demand. Learn more.;['danielpmerjs', 'account', 'has', 'been', 'withheld', 'in', 'brazil', 'in', 'response', 'to', 'legal', 'demand', 'learn', 'more']
1,16722E+18;danielpmerj;@danielPMERJ's account has been withheld in Brazil in response to a legal demand. Learn more.;['danielpmerjs', 'account', 'has', 'been', 'withheld', 'in', 'brazil', 'in', 'response', 'to', 'legal', 'demand', 'learn', 'more']
1,13448E+18;danielpmerj;@danielPMERJ's account has been withheld in Brazil in response to a legal demand. Learn more.;['danielpmerjs', 'account', 'has', 'been', 'withheld', 'in', 'brazil', 'in', 'response', 'to', 'legal', 'demand', 'learn', 'more']
1,18711E+18;aruthcao;@danielPMERJ's account has been withheld in Brazil in response to a legal demand. Learn more.;['danielpmerjs', 'account', 'has', 'been', 'withheld', 'in', 'brazil', 'in', 'response', 'to', 'legal', 'demand', 'learn', 'more']
1,15958E+18;aruthcao;@danieltpjf @folha_poder ???? Exatamente!! Enaltecer Marighella, Che Guevara, Stalin!!!;['danieltpjf', 'folhapoder', 'exatamente', 'enaltecer', 'marighella', 'che', 'guevara', 'stalin']
1,09753E+18;aruthcao;"@Gus_Moreira @0_marcia @macunaimaz @HumbertoReisJr @SPD_33 @PPReacaRN @tininhasouza191 @AraciPatriota @JesusOpressor1 @gio_divanna ???? ""Marighella"" é um fracasso babaca!!! ??????????";['gusmoreira', '0marcia', 'macunaimaz', 'humbertoreisjr', 'spd33', 'ppreacarn', 'tininhasouza191', 'aracipatriota', 'jesusopressor1', 'giodivanna', 'marighella', 'fracasso', 'babaca', '']
1,09393E+18;aruthcao;@PedroVillela17 @vania37144139 ???? Carlos Marighella, inimigo nº 1 do Brasil, no Regime Militar!!;['pedrovillela17', 'vania37144139', 'carlos', 'marighella', 'inimigo', 'nº', '1', 'brasil', 'regime', 'militar']
1,09393E+18;aruthcao;????Esse é o verdadeiro TERRORISTA MARIGHELLA!!! No filme (pasmem!!), o personagem é interpretado por Seu Jorge!!! https://t.co/BG2evFBdvw;['', 'verdadeiro', 'terrorista', 'marighella', 'filme', 'pasmem', 'personagem', 'interpretado', 'jorge', '']
1,09388E+18;aruthcao;"????Mas, que raios de ""licença poética"" é essa???? MARIGHELLA NÃO ERA NEGRO!!! Querem enganar o público!!! https://t.co/DHBWKreFEH";['', 'raios', 'licença', 'poética', 'marighella', 'negro', 'querem', 'enganar', 'público', '']
1,09332E+18;aruthcao;@JornalOGlobo ????Qual o problema??? Vocês divulgam MARIGHELLA, um assassino!!!;['jornaloglobo', 'problema', 'divulgam', 'marighella', 'assassino']
1,07321E+18;aruthcao;@ATodicaky @RoseDBarros ???? Aloysio Nunes, o motorista de Marighella!;['atodicaky', 'rosedbarros', 'aloysio', 'nunes', 'motorista', 'marighella']
1,06898E+18;aruthcao;"@Princesa_Dahas @PinochetDaChina @OdinT707 @crixtal7 @CristinaResilie @Ezequiasns @AraciPatriota @Antonio20431788 @miguelitamarsil @EliahuGaona ????Leiam essa matéria!!! O PACTO GLOBAL MIGRATÓRIO facilitará a invasão islâmica!!! O motorista de Marighella vai assinar essa praga!!!
BBC News Brasil - Estupradas, agredidas e vendidas: meninas relatam abusos nas mãos do EI https://t.co/Ivc4jGekMM";['princesadahas', 'pinochetdachina', 'odint707', 'crixtal7', 'cristinaresilie', 'ezequiasns', 'aracipatriota', 'antonio20431788', 'miguelitamarsil', 'eliahugaona', 'leiam', 'matéria', 'pacto', 'global', 'migratório', 'facilitará', 'invasão', 'islâmica', 'motorista', 'marighella', 'vai', 'assinar', 'praga', 'bbc', 'news', 'brasil', 'estupradas', 'agredidas', 'vendidas', 'meninas', 'relatam', 'abusos', 'mãos', 'ei', '']
1,02123E+18;aruthcao;????O motorista de Marighella tá na boa!!! Por isso, a mulher não quis que ele entregasse o ministério!!! Ressocializando o dinheiro suado do povo!!! https://t.co/6ag8RDcU4s;['', 'motorista', 'marighella', 'tá', 'boa', 'mulher', 'quis', 'entregasse', 'ministério', 'ressocializando', 'dinheiro', 'suado', 'povo', '']
1,01042E+18;aruthcao;@PMorenoB @FlavioXSid @limaynardes @Jorge42931348 @AnaBiapax @niceferrante @CatharinaLima7 @mfmMimi @luiztenda @TonyII_1960 @PauloFr61402360 @Jan101871 @Rita_Guim @CambeiroMaria @BetoFontes @LimaDoc @freitas_ivanize @Francoubiratan @Gus_Moreira @CarlitoMoraes @MarcosA05996429 ???? Motorista de Marighella!!!;['pmorenob', 'flavioxsid', 'limaynardes', 'jorge42931348', 'anabiapax', 'niceferrante', 'catharinalima7', 'mfmmimi', 'luiztenda', 'tonyii1960', 'paulofr61402360', 'jan101871', 'ritaguim', 'cambeiromaria', 'betofontes', 'limadoc', 'freitasivanize', 'francoubiratan', 'gusmoreira', 'carlitomoraes', 'marcosa05996429', 'motorista', 'marighella']
1,00706E+18;aruthcao;???? Exatamente!!! Pra toda lei arrumam uma brecha pra livrar seus pares... Vamos ver que novidades o julgamento de Gleisi nos trará... Os inquéritos do motorista de Marighella já foram arquivados... ?? https://t.co/K6Ixqg28jL;['', 'exatamente', 'pra', 'toda', 'lei', 'arrumam', 'brecha', 'pra', 'livrar', 'pares', 'vamos', 'ver', 'novidades', 'julgamento', 'gleisi', 'trará', 'inquéritos', 'motorista', 'marighella', 'arquivados', '']
1,46461E+18;capitaoderrite;A opinião da Veja sobre o Marighella mudou muito depois do filme do Wagner Moura. Percebem como tudo na mídia é divulgado conforme a narrativa que eles querem compor? https://t.co/9tEHrhJTCN;['opinião', 'veja', 'sobre', 'marighella', 'mudou', 'filme', 'wagner', 'moura', 'percebem', 'tudo', 'mídia', 'divulgado', 'conforme', 'narrativa', 'querem', 'compor', '']
1,40769E+18;pastorliomar;"Um deputado do Piçol de São Paulo, esquerdopata imundo, deseja trocar o nome da Rodovia Castello Branco por Rodovia Carlos Marighella.
Espero que o deputado @DouglasGarcia e demais deputados paulistas, não permitam que um lixo terrorista e assassino seja homenageado dessa forma!";['deputado', 'piçol', 'paulo', 'esquerdopata', 'imundo', 'deseja', 'trocar', 'nome', 'rodovia', 'castello', 'branco', 'rodovia', 'carlos', 'marighella', 'espero', 'deputado', 'douglasgarcia', 'demais', 'deputados', 'paulistas', 'permitam', 'lixo', 'terrorista', 'assassino', 'homenageado', 'dessa', 'forma']
